,created_time,id,message
569,2013-05-27T23:35:53+0000,10218552285255958_10201080105622387,http://jaidefinichon.com/image/51511566602
570,2013-05-26T21:46:46+0000,10218552285255958_10201074066991425,http://jaidefinichon.com/image/51422146478
571,2013-05-26T21:22:17+0000,10218552285255958_10201073931708043,Golearemos decían...Campeones seremos decían..
572,2013-05-20T04:51:46+0000,10218552285255958_10201038480701790,
573,2013-05-18T23:31:08+0000,10218552285255958_10201031706572441,
574,2013-05-18T21:18:08+0000,10218552285255958_10201031175239158,Canelita <3
575,2013-05-10T04:00:17+0000,10218552285255958_10200988581174333,Me gané un bingo...y me dió mi premio la Karen doggenweiler...votaré por MEO
576,2013-05-09T02:02:42+0000,10218552285255958_10200982741828353,La UC subcampeón...jamás se me hubiese ocurrido...insólito !!
577,2013-04-30T10:59:11+0000,10218552285255958_10200939147578524,El mejor despertador : un temblor a las 7 am
578,2013-04-30T02:45:05+0000,10218552285255958_10200937966188990,Cada vez veo menos :(
579,2013-04-26T02:32:01+0000,10218552285255958_10200917258751317,Seré inmortal :)
580,2013-04-21T21:36:42+0000,10218552285255958_10200894714987737,Más penca que ser hincha de la UC...
581,2013-04-14T18:28:07+0000,10218552285255958_102615609939516,
582,2013-04-14T06:25:03+0000,10218552285255958_251120365033739,http://www.youtube.com/watch?v=KlujizeNNQM
583,2013-04-14T06:17:02+0000,10218552285255958_502871429760663,http://www.youtube.com/watch?v=cZXLtGTLAJ4
584,2013-04-13T22:57:43+0000,10218552285255958_295819467216059,
585,2013-04-07T03:42:44+0000,10218552285255958_441794832568658,Agua en el hoyo...
586,2013-03-31T22:47:38+0000,10218552285255958_10200785729343164,Le llegó un piedrazo a mi bus :(
587,2013-03-31T15:29:59+0000,10218552285255958_10200783617970381,¿En qué momento los conejos comenzaron a poner huevos?
588,2013-03-30T03:17:57+0000,10218552285255958_479439538789412,http://www.youtube.com/watch?v=Ozeuu0PaOxg
589,2013-03-30T03:06:04+0000,10218552285255958_147916148708256,
590,2013-03-27T01:32:02+0000,10218552285255958_10200758887432133,Hinchas bipolares everywhere
591,2013-03-26T04:44:46+0000,10218552285255958_10200754030230706,Con los terroristas !!
592,2013-03-23T04:29:55+0000,10218552285255958_10200738204755079,Comentaristas futbolísticos everywhere...
593,2013-03-19T21:04:09+0000,10218552285255958_352556734862426,http://www.youtube.com/watch?v=PqZmJ7RGAP4
594,2013-03-14T21:50:30+0000,10218552285255958_435969863152803,http://www.youtube.com/watch?v=qWs5zdKbJco
595,2013-03-14T17:31:00+0000,10218552285255958_110116945823923,Día del Pi...
596,2013-03-13T20:14:11+0000,10218552285255958_489225471126699,http://www.youtube.com/watch?v=FymK8Lp87d4
597,2013-03-13T19:19:38+0000,10218552285255958_520318064676739,Ahora entiendo todo...
598,2013-03-05T18:04:23+0000,10218552285255958_10200625390894803,"poner en youtube : ""do the harlem shake"" :)"
599,2013-02-28T02:50:06+0000,10218552285255958_341381899299964,wtf !
600,2013-02-27T05:31:19+0000,10218552285255958_588472431181476,http://www.youtube.com/watch?v=Dc-6-7lOJlI
601,2013-02-26T05:18:05+0000,10218552285255958_213512548794438,
602,2013-02-26T03:21:57+0000,10218552285255958_344594332312271,
603,2013-02-03T20:55:50+0000,10218552285255958_10200421482197213,Su temblorcillo...
604,2013-02-01T17:30:39+0000,10218552285255958_10200407568449378,Piñera recibió a Rafa Nadal. Cagó Nadal ¬¬
605,2012-12-24T21:09:38+0000,10218552285255958_189662781173082,http://www.youtube.com/watch?v=2uWPlwSSbLw
606,2012-12-14T04:09:50+0000,10218552285255958_447174062012153,<3
607,2012-12-14T03:35:10+0000,10218552285255958_274944022627733,http://www.youtube.com/watch?v=4q7M5baHzM8
608,2012-12-12T17:07:22+0000,10218552285255958_4959542063946,
609,2012-12-12T05:31:34+0000,10218552285255958_4957490972670,
610,2012-12-12T03:33:19+0000,10218552285255958_4957141603936,Odio los villancicos ¬¬
611,2012-12-11T02:24:10+0000,10218552285255958_303966236370275,http://www.youtube.com/watch?v=JRfuAukYTKg
612,2012-12-10T08:44:18+0000,10218552285255958_4947361679444,
613,2012-12-09T05:19:18+0000,10218552285255958_4941834021256,Roncillo
614,2012-12-09T04:27:27+0000,10218552285255958_4941695337789,En algún raro y turbio lugar de Bellavista donde no quiero recordar que estuve.
615,2012-12-07T05:49:24+0000,10218552285255958_4932683312494,
616,2012-12-06T03:11:26+0000,10218552285255958_4927267457101,"Whatsapp es una bazofia. Usen ""Line"" -> http://line.naver.jp/en/"
617,2012-12-04T01:02:28+0000,10218552285255958_390200517729812,Suerte Don Sampa. Le queda mejor el rojo que esa mugre de buzo azul...
618,2012-11-30T02:27:24+0000,10218552285255958_560585687289297,http://www.youtube.com/watch?v=RH6m__REftg
619,2012-11-24T22:36:49+0000,10218552285255958_4871987795144,
620,2012-11-24T17:54:56+0000,10218552285255958_4871034211305,
621,2012-11-23T23:33:58+0000,10218552285255958_4867776889874,El avión...
622,2012-11-22T11:21:36+0000,10218552285255958_4860539828952,Pin8
623,2012-11-21T18:18:06+0000,10218552285255958_4856564809579,tembloooooooor !!!
624,2012-11-21T13:30:17+0000,10218552285255958_4855426781129,Me cagaron o el agua mineral ahora tiene sabor a cloro ..
625,2012-11-19T23:10:24+0000,10218552285255958_4848496487876,Sam
626,2012-11-18T00:02:36+0000,10218552285255958_4838842366529,
627,2012-11-15T19:32:33+0000,10218552285255958_4828944639092,Apunado en un 4to piso.
628,2012-11-15T04:26:23+0000,10218552285255958_166289010180112,http://www.youtube.com/watch?v=FT2jwXKg_Uk
629,2012-11-15T01:30:25+0000,10218552285255958_4825572954802,Usted es huevón o cree que Guardiola va a ser DT de Chile ?
630,2012-11-15T00:23:15+0000,10218552285255958_4767963274596,
631,2012-11-14T02:19:18+0000,10218552285255958_4821069402216,Feliz cumpleaños Rauya Ben Haddad
632,2012-11-12T05:33:36+0000,10218552285255958_4811982695054,
633,2012-11-11T05:23:39+0000,10218552285255958_554472021233376,http://www.youtube.com/watch?v=Q3Kvu6Kgp88
634,2012-11-10T19:20:02+0000,10218552285255958_491436820888282,http://www.youtube.com/watch?v=2OVX3ZY_UaM
635,2012-11-02T23:56:42+0000,10218552285255958_4768367164693,Mira Deneb Cervera lo que me encontré :).
636,2012-11-02T22:05:24+0000,10218552285255958_484014951643978,http://www.youtube.com/watch?v=XmYnRUp9hSo
637,2012-11-01T19:45:41+0000,10218552285255958_4762895667909,Ambrosito de la muerte ¡
638,2012-10-31T22:59:24+0000,10218552285255958_4758704723138,jalogüin...
639,2012-10-31T03:52:53+0000,10218552285255958_554820361210527,http://www.youtube.com/watch?v=r8OipmKFDeM
640,2012-10-30T17:44:18+0000,10218552285255958_4751470702292,Waffles
641,2012-10-30T01:42:14+0000,10218552285255958_4748597430462,Comprarte una tv y no tener que mierda ver ¬¬.
642,2012-10-28T20:57:53+0000,10218552285255958_4741798740499,Agustinita
643,2012-10-28T17:36:10+0000,10218552285255958_213164582149583,http://www.youtube.com/watch?v=hAJ9EEv6B5A
644,2012-10-27T17:31:07+0000,10218552285255958_4735696587949,Agustina ¡
645,2012-10-26T03:34:02+0000,10218552285255958_166744486798681,http://www.youtube.com/watch?v=8SbUC-UaAxE&feature=related
646,2012-10-25T05:39:49+0000,10218552285255958_4721834161397,Su pequeño temblor....
647,2012-10-25T02:53:36+0000,10218552285255958_4721365909691,"Ahora soy normal, tengo tele :( ."
648,2012-10-24T03:29:22+0000,10218552285255958_4716326543710,Votar o no votar. He ahí el dilema.
649,2012-10-21T15:39:09+0000,10218552285255958_130313500448958,http://www.youtube.com/watch?v=b9wPbIiElrA
650,2012-10-21T13:59:27+0000,10218552285255958_4701527213736,El hombre gordo
651,2012-10-21T13:54:35+0000,10218552285255958_4701514493418,
652,2012-10-19T16:10:58+0000,10218552285255958_4692754634427,Caracooool
653,2012-10-18T16:52:54+0000,10218552285255958_4688405565703,Chaufa de pollo :)
654,2012-10-18T03:26:19+0000,10218552285255958_4686344154169,Moraleja : no confundir jugo de naranjas con el de durazno :(
655,2012-10-18T02:16:06+0000,10218552285255958_4686012145869,
656,2012-10-17T15:34:21+0000,10218552285255958_4683376479979,
657,2012-10-15T03:05:23+0000,10218552285255958_209398162527385,..Recuperando mis creaciones artísticas :)
658,2012-10-15T00:09:41+0000,10218552285255958_540490502634966,My dream is to fly over the rainbow..so high
659,2012-10-13T02:51:38+0000,10218552285255958_4660550189336,
660,2012-10-12T18:54:05+0000,10218552285255958_4658726903755,Llegar tarde a trabajar y salir 2 horas 40 a almorzar. Feel like a boss....
661,2012-10-12T02:34:10+0000,10218552285255958_4655690187839,
662,2012-10-11T00:07:15+0000,10218552285255958_4649596995513,
663,2012-10-09T03:05:52+0000,10218552285255958_478223698877374,https://www.youtube.com/watch?v=XJvq_SRdJYk
664,2012-10-09T02:58:51+0000,10218552285255958_4640060917117,
665,2012-10-09T01:41:48+0000,10218552285255958_4639777790039,
666,2012-10-08T00:41:25+0000,10218552285255958_4634418456059,"Yo no uso paraguas, soy Magallánico. El paraguas es para niñitas."
667,2012-10-07T20:56:13+0000,10218552285255958_4633555594488,
668,2012-10-07T06:56:23+0000,10218552285255958_448228345220145,
669,2012-10-07T06:42:57+0000,10218552285255958_117735985045936,http://www.youtube.com/watch?v=6JnGBs88sL0
670,2012-10-07T01:15:12+0000,10218552285255958_4629182605166,
671,2012-10-06T22:53:12+0000,10218552285255958_425036060886364,http://www.youtube.com/watch?v=V5UOC0C0x8Q
672,2012-10-05T23:22:59+0000,10218552285255958_4623711468391,
673,2012-10-05T00:32:51+0000,10218552285255958_194380804030166,Whatsapp doble check es Dios !
674,2012-10-04T01:59:44+0000,10218552285255958_4615572624925,
675,2012-10-03T03:32:28+0000,10218552285255958_4610540939136,"Los 5 síntomas de la flojera son :

1.-"
676,2012-10-03T01:09:20+0000,10218552285255958_4609912323421,
677,2012-10-02T03:11:14+0000,10218552285255958_4605737299048,
678,2012-10-02T03:08:41+0000,10218552285255958_4605727378800,
679,2012-10-01T02:19:01+0000,10218552285255958_4600430566383,"No me cortaré más el pelo , ni me afeitaré. Volveré a mi look ""grunge""."
680,2012-09-28T02:27:30+0000,10218552285255958_515563325123824,http://www.youtube.com/watch?v=jUpGGi2Z_kw
681,2012-09-26T11:45:42+0000,10218552285255958_4578181650174,Me levanté con muchas ganas de trabajar hoy. Espero que se me pase.
682,2012-09-25T23:52:41+0000,10218552285255958_4576286922807,cof cof cof :(
683,2012-09-24T17:37:14+0000,10218552285255958_4570188410348,¿Quién acompaña a Miami?
684,2012-09-24T02:58:13+0000,10218552285255958_4567835831535,
685,2012-09-24T02:50:50+0000,10218552285255958_4567807110817,"""La paciencia es un árbol de raíz amarga pero de frutos muy dulces"". Proverbio persa"
686,2012-09-23T16:14:27+0000,10218552285255958_4564882277698,Dormir sobre la cama para no desarmarla :)
687,2012-09-23T06:11:31+0000,10218552285255958_4562974149996,Insomnio :(
688,2012-09-22T23:45:03+0000,10218552285255958_416605075068584,http://www.youtube.com/watch?v=3NDxe8DBo2U
689,2012-09-22T18:21:22+0000,10218552285255958_4560382805214,"POEMA DEL PEDO

El pedo es un aire ligero
que sale por un agujero
con un olor acedo,
que anuncia la llegada
de su amiga la cagada.
El pedo es un alma en pena
que a veces sopla y a veces truena;
es como el agua que se deliza,
que cuando sale nos causa risa.
El pedo es vida, el pedo es muerte,
Y tiene algo que nos divierte;
el pedo es aire que cuando va soplando
todo la va fumigando.
El pedo puja, el pedo llora,
Y a veces suena como tambora;
el pedo es aire, el pedo es ruido,
y a veces sale por un descuido.
El pedo es fuerte e importante,
pues le sale a toda la gente;
en este mundo el pedo cuenta,
porque todo mundo se los avienta.
Hay pedos gordos, hay pedos flacos,
Segun los gruesos que sean los tacos;
el pedo tiene algo monstrouso,
si te lo aguantas te manda al pozo.
Hay pedos tristes, y los hay risueños
según el gusto que tenga el dueño
el pedo es terco, el pedo es suavecito,
y apesta cuando sale con su juguito.
Si algun pedo toca tu puerta,
no se la cierres dejala abierta,
deja que salga, dejala que gire,
deja que alguien mas se lo respire.
Los pedos tienen muchos olores,
si no preguntale a los doctores;
este poema ya ha terminado, 
y ojalá ese pedo te los has echado
antes de que resultes bien cagado."
690,2012-09-22T05:14:43+0000,10218552285255958_4558344874267,Me siento como el culo....
691,2012-09-22T03:52:08+0000,10218552285255958_4557977265077,"""Quien habla mal de mí a mis espaldas mi culo contempla""."
692,2012-09-22T03:30:24+0000,10218552285255958_4557918423606,
693,2012-09-22T01:03:13+0000,10218552285255958_4557428411356,"1er Acto : Paca va a planchar.
2do Acto : Paca enchufa la plancha.
3er Acto : Paca se electrocuta.

¿Cómo se llama la obra? Sulaiman Khlifa"
694,2012-09-22T00:41:59+0000,10218552285255958_4557347769340,Aburrimiento !!
695,2012-09-18T17:16:58+0000,10218552285255958_4541145084283,Lluvia :(
696,2012-09-18T04:06:46+0000,10218552285255958_332103580219699,http://www.youtube.com/watch?v=AUezvVAhheQ
697,2012-09-18T01:27:24+0000,10218552285255958_4538877187587,18 y la lpmqlrmp !!
698,2012-09-17T22:22:58+0000,10218552285255958_262777043842931,Más recuerdos :)
699,2012-09-17T22:11:05+0000,10218552285255958_388146221254104,Recuerdos :)
700,2012-09-17T03:39:34+0000,10218552285255958_4534844166764,
701,2012-09-15T22:21:38+0000,10218552285255958_4529166264820,Choripan =)
702,2012-09-15T04:06:45+0000,10218552285255958_4525822461227,Satanás....
703,2012-09-15T03:48:42+0000,10218552285255958_4525765099793,Visitas a tu amigo y su hijo te agarra a patadas .No tiene precio.
704,2012-09-14T18:40:23+0000,10218552285255958_4523802610732,"Bien. Aún no empieza el 18, y yo ya me bebí toda la cuota de alcohol del mes, y posiblemente del año en unas horas..."
705,2012-09-13T13:28:26+0000,10218552285255958_4517844981795,"10 de la mañana, y veo a una persona comprando cerveza. Eso es un desayuno nutritivo!!"
706,2012-09-13T02:52:58+0000,10218552285255958_441646489220044,http://www.youtube.com/watch?v=94J9VrY9QBA
707,2012-09-11T23:07:39+0000,10218552285255958_4511242976749,Preparando las molotov....
708,2012-09-11T03:18:13+0000,10218552285255958_172866592850166,http://www.youtube.com/watch?v=LjhCEhWiKXk
709,2012-09-06T02:47:40+0000,10218552285255958_221677154625998,http://www.youtube.com/watch?v=wPOSXgH5OOA
710,2012-09-05T23:53:06+0000,10218552285255958_4483712488504,Llegar del trabajo. Quedarse dormido. Despertarse y pensar que te tienes que ir a trabajar otra vez pq crees que estás en la mañana.
711,2012-09-05T04:10:18+0000,10218552285255958_4480196240600,
712,2012-09-05T04:07:58+0000,10218552285255958_4480190600459,
713,2012-09-05T04:02:44+0000,10218552285255958_1012658114314,
714,2012-09-03T23:41:13+0000,10218552285255958_175195899283528,http://www.youtube.com/watch?v=WQnAxOQxQIU
715,2012-08-26T03:42:13+0000,10218552285255958_334242396667578,http://www.youtube.com/watch?v=rywUS-ohqeE
716,2012-08-23T04:23:24+0000,10218552285255958_375848809154378,http://www.youtube.com/watch?v=wLD-XOiQugk
717,2012-08-17T04:19:07+0000,10218552285255958_373087049426413,http://www.youtube.com/watch?v=GaXb1G93KDo
718,2012-08-14T02:17:54+0000,10218552285255958_366794756722273,Regresa niñez. ¿A dónde fuiste? :(
719,2012-08-12T02:56:34+0000,10218552285255958_492394064121715,https://www.youtube.com/watch?v=efc7njKAfgo&feature=relmfu
720,2012-08-11T03:03:18+0000,10218552285255958_328320397262281,http://www.youtube.com/watch?v=tpKCqp9CALQ
721,2012-08-11T02:37:28+0000,10218552285255958_343302299087309,http://www.youtube.com/watch?v=jleHQ1c8R2
722,2012-08-05T06:22:46+0000,10218552285255958_227434447378977,http://www.youtube.com/watch?v=VYvQp0DojSY
723,2012-08-04T02:30:27+0000,10218552285255958_514871665195448,http://www.youtube.com/watch?v=tBK5K145iIY&feature=related
724,2012-08-04T01:22:41+0000,10218552285255958_402134329850595,http://www.youtube.com/watch?v=p9MbcR4yGx0
725,2012-08-02T07:44:10+0000,10218552285255958_364230763647865,http://www.youtube.com/watch?v=-J7J_IWUhls
726,2012-07-28T01:33:28+0000,10218552285255958_438038632907874,http://www.youtube.com/watch?v=H_vQt_v8Jmw
727,2012-07-27T03:36:58+0000,10218552285255958_4287480662831,"I am not your rolling wheels, I am the highway"
728,2012-07-26T04:25:47+0000,10218552285255958_241461159308807,http://www.youtube.com/watch?v=3y8C-3dzqyk
729,2012-07-25T01:03:42+0000,10218552285255958_4278525918968,"Gasté todo mi dinero en mujeres y alcohol , el resto lo malgaste"
730,2012-07-21T07:26:48+0000,10218552285255958_387935771261030,A rrribon in yur jer....a flawer on yur windou
731,2012-07-18T03:25:15+0000,10218552285255958_284678148307094,http://www.youtube.com/watch?v=7yhCmnFW7vU
732,2012-07-17T00:11:25+0000,10218552285255958_4240754734712,...no hay como putear a una vieja de mierda en el bus
733,2012-07-15T17:36:25+0000,10218552285255958_418101104908934,http://www.youtube.com/watch?v=46AVvv5PkjE
734,2012-07-13T04:29:17+0000,10218552285255958_258211550958537,http://www.youtube.com/watch?v=03Z5Ai3J1ug
735,2012-07-08T20:58:28+0000,10218552285255958_332134576872167,http://www.youtube.com/watch?v=pSywtiAirKE
736,2012-07-06T00:47:27+0000,10218552285255958_4188194820747,I <3 clorhidrato de oximetazolina
737,2012-07-01T06:18:56+0000,10218552285255958_378330868888582,http://www.youtube.com/watch?v=wQc5rAQ_cDY&feature=related
738,2012-07-01T05:24:33+0000,10218552285255958_421186937925678,http://www.youtube.com/watch?v=pT68FS3YbQ4
739,2012-06-24T05:35:18+0000,10218552285255958_333975020014074,Canción de mi infancia :)
740,2012-06-22T02:10:13+0000,10218552285255958_4121518473880,"Bajando de la nube en 3,2,1..."
741,2012-06-20T18:52:24+0000,10218552285255958_4115889013147,Ají de gallina :)
742,2012-06-20T03:12:42+0000,10218552285255958_247927075318429,http://www.youtube.com/watch?v=ojC0mg2hJCc
743,2012-06-19T01:05:33+0000,10218552285255958_370569636331640,http://www.youtube.com/watch?v=YVrq5JXfGro
744,2012-06-15T01:15:51+0000,10218552285255958_4091290838208,Por la BOCA muere el pez....
745,2012-06-07T04:06:56+0000,10218552285255958_4057226906631,temblooooooor :)
746,2012-05-30T02:18:01+0000,10218552285255958_4007596545903,
747,2012-05-30T02:17:53+0000,10218552285255958_4007957514927,
748,2012-05-30T02:17:52+0000,10218552285255958_4007590945763,
749,2012-05-30T02:16:51+0000,10218552285255958_4007589225720,
750,2012-05-30T01:50:23+0000,10218552285255958_4007589465726,
751,2012-05-27T04:04:09+0000,10218552285255958_3989660177505,Diluvio !!! OMG
752,2012-05-26T06:12:06+0000,10218552285255958_3984632331812,
753,2012-05-23T00:48:24+0000,10218552285255958_3965802781085,Me encanta esta foto !!
754,2012-05-23T00:48:22+0000,10218552285255958_3965800181020,
755,2012-05-23T00:48:20+0000,10218552285255958_3965798300973,Fátima ! ..Chica super simpática !
756,2012-05-23T00:48:18+0000,10218552285255958_3965913983865,
757,2012-05-23T00:48:15+0000,10218552285255958_3965792100818,
758,2012-05-23T00:48:14+0000,10218552285255958_3965791020791,¿Quién es? :)
759,2012-05-23T00:48:13+0000,10218552285255958_3965790300773,Sigue igualita :)
760,2012-05-23T00:48:13+0000,10218552285255958_3965790700783,
761,2012-05-23T00:48:12+0000,10218552285255958_3965788700733,
762,2012-05-23T00:48:12+0000,10218552285255958_3965789060742,
763,2012-05-23T00:48:12+0000,10218552285255958_3965789500753,¿Se nota quién es ?
764,2012-05-23T00:48:10+0000,10218552285255958_3965787740709,
765,2012-05-22T18:48:48+0000,10218552285255958_3963731969316,Depresión post vacaciones
766,2012-05-22T12:44:12+0000,10218552285255958_3961878722986,En Chile....
767,2012-05-21T13:50:09+0000,10218552285255958_3955460762541,En Barajas...
768,2012-05-20T13:00:39+0000,10218552285255958_3949422371585,Esperando
769,2012-05-15T22:51:50+0000,10218552285255958_3922241692085,Necesito vacaciones de mis vacaciones...!!!
770,2012-05-13T19:47:34+0000,10218552285255958_3907471282834,En Albacete again...
771,2012-05-12T21:17:05+0000,10218552285255958_3901612336364,Piazza Spagna
772,2012-05-11T20:18:05+0000,10218552285255958_3895220816580,Vaticano !!
773,2012-05-10T19:16:21+0000,10218552285255958_3888493008389,En Roma....
774,2012-05-09T21:20:37+0000,10218552285255958_3883048872289,Jardín de Versalles
775,2012-05-08T21:13:34+0000,10218552285255958_3876382825642,Mi auto estacionado en Paris
776,2012-05-08T21:11:39+0000,10218552285255958_3876370385331,notredame
777,2012-05-08T21:07:06+0000,10218552285255958_3876339824567,Moulin Rouge...ahora de noche
778,2012-05-08T15:51:28+0000,10218552285255958_3874619101550,El arco del triunfo...
779,2012-05-07T21:16:41+0000,10218552285255958_3870116388985,
780,2012-05-07T21:07:15+0000,10218552285255958_3870065667717,Me quedo con la torre entel...
781,2012-05-07T18:19:52+0000,10218552285255958_3869098563540,En Paris...
782,2012-05-06T21:19:08+0000,10218552285255958_3863030531843,Je ne parle pas français...je ne parle pas français...je ne parle pas franćais
783,2012-05-06T08:17:55+0000,10218552285255958_3858986830753,Por qué no abren los supermercados los Domingos en España...y a mi se me olvida comprar antes!!!.
784,2012-05-04T19:07:26+0000,10218552285255958_3848907338772,Mi visión de la crisis en España: un ingeniero informático de conserje...Mercadona cobrando las bolsas ahora..ajajaj...ya ni veo grúas...en todos los bares quejándose de los recortes. Conclusión : irse todos...el último apaga la luz
785,2012-05-04T18:10:15+0000,10218552285255958_3848605451225,Home
786,2012-05-03T17:51:57+0000,10218552285255958_3834972110400,Que fiestas!!
787,2012-05-03T17:44:15+0000,10218552285255958_3834932509410,En el parque...
788,2012-05-02T19:36:03+0000,10218552285255958_3822425036731,En Albacete
789,2012-05-02T13:42:50+0000,10218552285255958_3820019416592,Estoy en Atocha...
790,2012-05-02T13:30:15+0000,10218552285255958_3819971935405,Llegué a Madrid...toi vivo...
791,2012-05-01T20:26:27+0000,10218552285255958_3809562235169,
792,2012-05-01T20:24:15+0000,10218552285255958_3809548234819,Miren al hdp que me encontré ...le pegué un moco en la espalda
793,2012-05-01T15:34:52+0000,10218552285255958_289773137776103,http://www.youtube.com/watch?v=e38nJxRlmOY
794,2012-04-28T18:04:52+0000,10218552285255958_3786554219983,Cuando entreguen los resultados del censo súmenle 1. No pienso contestar su cagada.
795,2012-04-28T13:14:52+0000,10218552285255958_238468299593532,http://www.youtube.com/watch?v=KYZ5QmbCYR4&feature=related
796,2012-04-27T21:55:55+0000,10218552285255958_276059455820637,Ají Seco Soundtrack
797,2012-04-26T03:39:16+0000,10218552285255958_286763871407908,http://www.youtube.com/watch?v=eznXJEjvHbk&ob=av2n
798,2012-04-21T11:39:40+0000,10218552285255958_3738367975357,A quién mierda se le ocurre hacer una prueba de audio a las 8.30 de la mañana...?
799,2012-04-17T04:05:04+0000,10218552285255958_3692435787081,Ctm...se movió un poco
800,2012-04-08T19:25:58+0000,10218552285255958_149102728549834,http://www.youtube.com/watch?v=S3kqfo8DlsY&feature=youtube_gdata_player
801,2012-04-08T02:39:18+0000,10218552285255958_352887088095845,http://www.youtube.com/watch?v=WLKk00OYKhU
802,2012-04-05T22:12:43+0000,10218552285255958_3615495303617,¿Quién invita a un asadito mañana ?
803,2012-03-26T01:26:00+0000,10218552285255958_3547284038378,Alerta preventiva de tsunami ??? wtf ?
804,2012-03-24T07:54:23+0000,10218552285255958_323774194350087,http://2012ultimasnoticias.blogspot.com/2012/03/patron-sismico-predice-un-gran.html
805,2012-03-24T07:30:21+0000,10218552285255958_3537106423944,tembló más fuerte que la puta madre ¬¬
806,2012-03-15T00:33:55+0000,10218552285255958_3482649382552,3.14159265358979323846264338327950288419716939937510....
807,2012-03-01T00:12:09+0000,10218552285255958_3397603296453,Te odio Banmédica...
808,2012-02-27T00:29:22+0000,10218552285255958_3377567435569,sin luz !!
809,2012-02-26T19:32:02+0000,10218552285255958_3375950035135,calooooooooooooooor
810,2012-02-26T06:10:33+0000,10218552285255958_3373290288643,wachiturro + slash = ráfaga
811,2012-02-24T05:04:37+0000,10218552285255958_256382891106482,http://www.youtube.com/watch?v=Z2cmSebRUGo
812,2012-02-24T04:39:45+0000,10218552285255958_3362415176772,"Díganme envidioso, pero puta que es feo Marc Anthony."
813,2012-02-24T02:38:07+0000,10218552285255958_244694545617206,http://www.youtube.com/watch?feature=player_embedded&v=Xyp7xt-ygy0
814,2012-02-23T04:12:39+0000,10218552285255958_3356255622787,Más hecho mierda que Luis Miguel...
815,2012-02-22T05:43:04+0000,10218552285255958_135836769872795,David Nicolás Malagueño . Espero no te haya hecho clases :)
816,2012-02-20T04:58:30+0000,10218552285255958_393068294052331,"""Assim você me mata""....."
817,2012-02-17T08:52:31+0000,10218552285255958_3310037147354,"sqrt(cos(x))*cos(150x)+sqrt(abs(x))-0.7)*(4-x*x)^0.01, sqrt(6-x^2), -sqrt(6-x^2) from -4.5 to 4.5"
818,2012-02-16T07:49:04+0000,10218552285255958_322558584463525,
819,2012-02-14T15:12:08+0000,10218552285255958_296681300394319,http://www.youtube.com/watch?v=NNC0kIzM1Fo
820,2012-02-13T23:15:18+0000,10218552285255958_245744985507770,http://www.youtube.com/watch?v=ojC0mg2hJCc
821,2012-02-13T05:09:10+0000,10218552285255958_246654895417364,http://www.youtube.com/watch?feature=player_embedded&v=g0bqeqlHdx0
822,2012-02-05T04:10:29+0000,10218552285255958_3215149735228,brazo..te extraño
823,2012-02-02T17:39:18+0000,10218552285255958_3195831652288,"no era esguince , era fractura :( ....30 días de reposo :)"
824,2012-02-02T01:52:27+0000,10218552285255958_3191586026150,mano esguinzada...fail !
825,2012-01-26T01:00:13+0000,10218552285255958_266146610117184,http://www.fayerwayer.com/2012/01/ilusion-optica-del-negativo-al-color/
826,2012-01-22T01:54:27+0000,10218552285255958_236128196466821,http://www.youtube.com/watch?NR=1&v=hUJoy7vvVTY
827,2012-01-15T14:08:30+0000,10218552285255958_228070423940349,http://www.youtube.com/watch?v=SmM0653YvXU
828,2012-01-14T16:37:58+0000,10218552285255958_3051647447773,"Normalmente no rezo, pero si estás ahí, por favor, sálvame Superman"
829,2012-01-14T14:03:50+0000,10218552285255958_347366555276442,¿¿Qué es esto?? Alonso Tenorio Trigoso :)
830,2012-01-11T04:33:30+0000,10218552285255958_246417728760302,
831,2012-01-11T02:33:24+0000,10218552285255958_160374807404952,Universidad de Magallanes way !! :)
832,2012-01-10T21:15:05+0000,10218552285255958_195811203849196,http://www.youtube.com/watch?v=D5zSE-kAtAU
833,2012-01-09T21:32:54+0000,10218552285255958_3019659408092,Tembloooooooooooooooooooor :)
834,2012-01-08T15:50:35+0000,10218552285255958_3009458313071,
835,2012-01-08T14:33:40+0000,10218552285255958_355787694436253,http://www.youtube.com/watch?v=RCObXuAwCIA
836,2012-01-07T04:58:40+0000,10218552285255958_205260749563924,http://www.youtube.com/watch?v=1iBm60uJXvs
837,2011-12-29T01:11:49+0000,10218552285255958_140685346044616,Un día como cualquier otro en Punta Arenas. Una pequeña brisa 
838,2011-12-28T04:35:00+0000,10218552285255958_318058574882198,Mierda de canción / Mierda de video / Mierda de coreografía / Lo mejor : el público xD.  Alguien me podría explicar que le encuentra a esta canción ?????????
839,2011-12-27T21:20:18+0000,10218552285255958_264265036971362,http://www.youtube.com/watch?v=3j3okb3kuts
840,2011-12-27T03:26:50+0000,10218552285255958_150349705074141,Canción buena / Mierda de video
841,2011-12-26T22:43:08+0000,10218552285255958_2922753265499,Calor de la RPMQLP
842,2011-12-25T16:11:08+0000,10218552285255958_165412150225886,http://www.youtube.com/watch?v=vbfgKANU2J0
843,2011-12-23T02:17:16+0000,10218552285255958_2899430122435,Con tanto amigo secreto me estoy llenando de pendrives.... xD..
844,2011-12-22T20:59:48+0000,10218552285255958_2897880283690,"Sobreviviendo a 4 ""terremotos"""
